"plot","transect","microsite","canopy","point","species","length","width","height","number"
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"interspace",1,5,"AF033",NA,NA,2,1
"PNWMtn7-012",2,"interspace",1,5,"DENU2",3,1,2,1
"PNWMtn7-012",2,"interspace",1,5,"VIAM",17,4,30,1
"PNWMtn7-012",2,"interspace",1,5,"DENU2",4,3,4,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,4,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,4,1
"PNWMtn7-012",2,"interspace",1,5,"COPA3",NA,NA,4,1
"PNWMtn7-012",2,"canopy",1,10,"AF036",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,10,"LUAR6",11,10,12,1
"PNWMtn7-012",2,"canopy",1,10,"LUAR6",9,7,7,1
"PNWMtn7-012",2,"canopy",1,10,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,10,"COPA3",NA,NA,9,1
"PNWMtn7-012",2,"canopy",1,10,"HYCA4",4,3,4,1
"PNWMtn7-012",2,"canopy",1,10,"AF036",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,10,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,10,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,10,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"interspace",NA,10,"NO GAPS >60 cm",NA,NA,NA,NA
"PNWMtn7-012",2,"canopy",0,12.5,"ALLIUPF",1,1,12,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"VIAM",4,3,7,1
"PNWMtn7-012",2,"canopy",0.5,12.5,"OSOC",26,15,15,1
"PNWMtn7-012",2,"canopy",1,12.5,"ALLIUPF",1,1,10,1
"PNWMtn7-012",2,"canopy",0,12.5,"ALLIUPF",1,1,12,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"COPA3",NA,NA,5,1
"PNWMtn7-012",2,"canopy",1,12.5,"ALLIUPF",1,1,10,1
"PNWMtn7-012",2,"canopy",1,12.5,"ALLIUPF",1,1,10,1
"PNWMtn7-012",2,"interspace",0,12.5,"ALLIUPF",1,1,8,1
"PNWMtn7-012",2,"interspace",0,12.5,"VIAM",9,5,15,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,10,1
"PNWMtn7-012",2,"interspace",0,12.5,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"ALLIUPF",1,1,8,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,10,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,10,1
"PNWMtn7-012",2,"interspace",0,12.5,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",0,12.5,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0,12.5,"MIGR",NA,NA,7,1
"PNWMtn7-012",2,"canopy",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,15,"OSOC",57,38,40,1
"PNWMtn7-012",2,"canopy",1,15,"OSOC",6,4,8,1
"PNWMtn7-012",2,"canopy",1,15,"AGUR",25,17,17,1
"PNWMtn7-012",2,"canopy",1,15,"LIGL2",2,1,2,1
"PNWMtn7-012",2,"canopy",1,15,"OSOC",8,6,13,1
"PNWMtn7-012",2,"canopy",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"VIAM",6,3,11,1
"PNWMtn7-012",2,"interspace",1,15,"NEBR",NA,NA,4,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,15,"NEBR",NA,NA,4,1
"PNWMtn7-012",2,"canopy",1,20,"ERLA6",3,2,4,1
"PNWMtn7-012",2,"canopy",1,20,"LUAR6",4,4,11,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"VIAM",3,3,10,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"canopy",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,20,"AF033",NA,NA,2,1
"PNWMtn7-012",2,"interspace",1,20,"BASA3",5,4,7,1
"PNWMtn7-012",2,"interspace",1,20,"BASA3",11,4,11,1
"PNWMtn7-012",2,"interspace",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,20,"LIGL2",2,1,2,1
"PNWMtn7-012",2,"interspace",1,20,"AF033",NA,NA,2,1
"PNWMtn7-012",2,"interspace",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,20,"COPA3",NA,NA,6,1
"PNWMtn7-012",2,"interspace",1,20,"LIGL2",2,1,2,1
"PNWMtn7-012",2,"interspace",1,20,"LIGL2",2,1,2,1
"PNWMtn7-012",2,"canopy",1,25,"SEIN2",15,9,6,1
"PNWMtn7-012",2,"canopy",1,25,"DENU2",6,3,9,1
"PNWMtn7-012",2,"canopy",1,25,"COPA3",NA,NA,4,1
"PNWMtn7-012",2,"canopy",1,25,"DENU2",12,5,17,1
"PNWMtn7-012",2,"canopy",1,25,"COPA3",NA,NA,7,1
"PNWMtn7-012",2,"canopy",1,25,"DENU2",2,2,2,1
"PNWMtn7-012",2,"canopy",1,25,"MEBU",NA,NA,11,1
"PNWMtn7-012",2,"canopy",1,25,"VIAM",7,3,9,1
"PNWMtn7-012",2,"canopy",1,25,"AF033",NA,NA,3,1
"PNWMtn7-012",2,"canopy",1,25,"COPA3",NA,NA,4,1
"PNWMtn7-012",2,"canopy",1,25,"COPA3",NA,NA,7,1
"PNWMtn7-012",2,"interspace",0.5,25,"ERUM",30,21,17,1
"PNWMtn7-012",2,"interspace",0,25,"ERLA6",12,9,6,1
"PNWMtn7-012",2,"interspace",0.5,25,"LUAR6",2,2,6,1
"PNWMtn7-012",2,"interspace",0,25,"BRSI",NA,NA,21,1
"PNWMtn7-012",2,"interspace",0,25,"MEBU",NA,NA,15,1
"PNWMtn7-012",2,"interspace",0,25,"VIAM",9,6,10,1
"PNWMtn7-012",2,"interspace",0,25,"VIAM",3,2,9,1
"PNWMtn7-012",2,"interspace",0,25,"CACH7",8,4,7,1
"PNWMtn7-012",2,"interspace",0,25,"BRSI",NA,NA,21,1
"PNWMtn7-012",2,"interspace",0,25,"MEBU",NA,NA,15,1
"PNWMtn7-012",2,"interspace",0,25,"MEBU",NA,NA,15,1
"PNWMtn7-012",2,"interspace",0,25,"MEBU",NA,NA,15,1
"PNWMtn7-012",2,"interspace",0,25,"MEBU",NA,NA,15,1
"PNWMtn7-012",3,"canopy",1,5,"DENU2",3,2,3,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"VIAM",15,6,22,1
"PNWMtn7-012",3,"canopy",1,5,"VIAM",11,10,30,1
"PNWMtn7-012",3,"canopy",1,5,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"COPA3",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,5,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,5,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,5,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,5,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0.5,5,"COPA3",NA,NA,11,1
"PNWMtn7-012",3,"interspace",0.5,5,"DENU2",2,2,1,1
"PNWMtn7-012",3,"interspace",0,5,"VIAM",9,7,12,1
"PNWMtn7-012",3,"interspace",0,5,"VIAM",5,4,8,1
"PNWMtn7-012",3,"interspace",0,5,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"interspace",0.5,5,"COPA3",NA,NA,11,1
"PNWMtn7-012",3,"interspace",0.5,5,"COPA3",NA,NA,11,1
"PNWMtn7-012",3,"interspace",0.5,5,"DENU2",2,2,1,1
"PNWMtn7-012",3,"interspace",0,5,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"interspace",0,5,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"interspace",0,5,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"interspace",0,5,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"canopy",1,10,"SYMPH4PF",6,5,11,1
"PNWMtn7-012",3,"canopy",1,10,"ELEL5",6,3,23,1
"PNWMtn7-012",3,"canopy",0,10,"DENU2",13,11,26,1
"PNWMtn7-012",3,"canopy",0,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"LUAR6",18,17,20,1
"PNWMtn7-012",3,"canopy",1,10,"VIAM",4,2,13,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"VIAM",8,3,21,1
"PNWMtn7-012",3,"canopy",1,10,"SYMPH4PF",4,1,8,1
"PNWMtn7-012",3,"canopy",0.5,10,"DENU2",2,2,2,1
"PNWMtn7-012",3,"canopy",1,10,"VIAM",9,6,17,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"canopy",0.5,10,"DENU2",2,2,2,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"VIAM",13,6,13,1
"PNWMtn7-012",3,"interspace",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,10,"OSOC",17,7,12,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"OSOC",3,2,3,1
"PNWMtn7-012",3,"interspace",0,10,"OSOC",16,7,9,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",0,10,"MEBU",NA,NA,14,1
"PNWMtn7-012",3,"interspace",1,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,10,"COPA3",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"interspace",0,10,"DENU2",2,2,6,1
"PNWMtn7-012",3,"canopy",0,15,"VIAM",4,2,8,1
"PNWMtn7-012",3,"canopy",0.5,15,"SYMPH4PF",10,5,10,1
"PNWMtn7-012",3,"canopy",0.5,15,"MEBU",NA,NA,12,1
"PNWMtn7-012",3,"canopy",1,15,"VIAM",5,3,10,1
"PNWMtn7-012",3,"canopy",0,15,"SYMPH4PF",7,5,5,1
"PNWMtn7-012",3,"canopy",0,15,"SYMPH4PF",7,6,10,1
"PNWMtn7-012",3,"canopy",1,15,"VIAM",9,3,12,1
"PNWMtn7-012",3,"canopy",0,15,"SYMPH4PF",8,3,9,1
"PNWMtn7-012",3,"canopy",0,15,"VIAM",5,3,13,1
"PNWMtn7-012",3,"canopy",1,15,"LUAR6",13,6,9,1
"PNWMtn7-012",3,"canopy",0,15,"VIAM",3,2,5,1
"PNWMtn7-012",3,"canopy",1,15,"LUAR6",7,4,9,1
"PNWMtn7-012",3,"canopy",0.5,15,"LUAR6",8,4,10,1
"PNWMtn7-012",3,"interspace",1,15,"COPA3",NA,NA,8,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",0,15,"VIAM",11,5,15,1
"PNWMtn7-012",3,"interspace",0,15,"DENU2",5,3,3,1
"PNWMtn7-012",3,"interspace",0,15,"DENU2",4,3,4,1
"PNWMtn7-012",3,"interspace",0,15,"VIAM",7,5,12,1
"PNWMtn7-012",3,"interspace",0.5,15,"COPA3",NA,NA,7,1
"PNWMtn7-012",3,"interspace",1,15,"COPA3",NA,NA,8,1
"PNWMtn7-012",3,"interspace",1,15,"COPA3",NA,NA,8,1
"PNWMtn7-012",3,"interspace",1,15,"COPA3",NA,NA,8,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",1,15,"NEBR",NA,NA,5,1
"PNWMtn7-012",3,"interspace",0.5,15,"COPA3",NA,NA,7,1
"PNWMtn7-012",3,"interspace",0.5,15,"COPA3",NA,NA,7,1
"PNWMtn7-012",3,"canopy",0,20,"COPA3",NA,NA,2,1
"PNWMtn7-012",3,"canopy",0,20,"VIAM",3,2,5,1
"PNWMtn7-012",3,"canopy",0,20,"SYMPH4PF",15,8,10,1
"PNWMtn7-012",3,"canopy",0,20,"COLI2",NA,NA,3,1
"PNWMtn7-012",3,"canopy",0,20,"VIAM",11,5,11,1
"PNWMtn7-012",3,"canopy",0,20,"VIAM",3,2,3,1
"PNWMtn7-012",3,"canopy",0,20,"SYMPH4PF",9,3,4,1
"PNWMtn7-012",3,"canopy",0,20,"DENU2",14,9,18,1
"PNWMtn7-012",3,"canopy",0,20,"MIGR",NA,NA,6,1
"PNWMtn7-012",3,"canopy",0,20,"COLI2",NA,NA,8,1
"PNWMtn7-012",3,"canopy",0,20,"SYMPH4PF",7,5,10,1
"PNWMtn7-012",3,"canopy",0,20,"COLI2",NA,NA,6,1
"PNWMtn7-012",3,"canopy",0,20,"VIAM",3,2,6,1
"PNWMtn7-012",3,"canopy",0,20,"FRPU2",1,1,7,1
"PNWMtn7-012",3,"canopy",0,20,"COLI2",NA,NA,8,1
"PNWMtn7-012",3,"canopy",0,20,"FRPU2",1,1,7,1
"PNWMtn7-012",3,"interspace",0,20,"VIAM",4,3,7,1
"PNWMtn7-012",3,"interspace",0,20,"LIGL2",1,2,2,1
"PNWMtn7-012",3,"interspace",0,20,"HAMI",23,19,20,1
"PNWMtn7-012",3,"interspace",0,20,"FRPU2",1,1,7,1
"PNWMtn7-012",3,"interspace",0,20,"FRPU2",5,1,4,1
"PNWMtn7-012",3,"interspace",0,20,"FRPU2",1,1,7,1
"PNWMtn7-012",3,"canopy",1,25,"VIAM",7,3,6,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",5,3,5,1
"PNWMtn7-012",3,"canopy",1,25,"COPA3",NA,NA,4,1
"PNWMtn7-012",3,"canopy",1,25,"MIGR",NA,NA,5,1
"PNWMtn7-012",3,"canopy",1,25,"FRPU2",1,1,5,1
"PNWMtn7-012",3,"canopy",1,25,"VIAM",14,10,8,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",2,2,3,1
"PNWMtn7-012",3,"canopy",1,25,"VIAM",9,7,12,1
"PNWMtn7-012",3,"canopy",1,25,"FRPU2",1,1,8,1
"PNWMtn7-012",3,"canopy",1,25,"VIAM",8,4,23,1
"PNWMtn7-012",3,"canopy",1,25,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,25,"COPA3",NA,NA,4,1
"PNWMtn7-012",3,"canopy",1,25,"FRPU2",1,1,5,1
"PNWMtn7-012",3,"canopy",1,25,"FRPU2",1,1,5,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",2,2,3,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",2,2,3,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",2,2,3,1
"PNWMtn7-012",3,"canopy",1,25,"DENU2",2,2,3,1
"PNWMtn7-012",3,"canopy",1,25,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,25,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"canopy",1,25,"NEBR",NA,NA,3,1
"PNWMtn7-012",3,"interspace",0,25,"GABI",NA,NA,4,1
"PNWMtn7-012",3,"interspace",0,25,"COLI2",NA,NA,5,1
"PNWMtn7-012",3,"interspace",0,25,"COPA3",NA,NA,2,1
"PNWMtn7-012",3,"interspace",0,25,"COLI2",NA,NA,4,1
"PNWMtn7-012",3,"interspace",0,25,"DENU2",1,1,1,1
"PNWMtn7-012",3,"interspace",0,25,"COPA3",NA,NA,2,1
"PNWMtn7-012",3,"interspace",0,25,"COLI2",NA,NA,5,1
"RkyMtn4-015",1,"canopy",0,5,"POSE",3,2,3,1
"RkyMtn4-015",1,"canopy",1,5,"POSE",7,3,5,1
"RkyMtn4-015",1,"canopy",1,5,"POSE",3,3,5,1
"RkyMtn4-015",1,"canopy",1,5,"POSE",2,1,9,1
"RkyMtn4-015",1,"canopy",1,5,"POSE",2,1,4,1
"RkyMtn4-015",1,"canopy",1,5,"POSE",3,2,4,1
"RkyMtn4-015",1,"canopy",0,5,"POSE",1,1,2,1
"RkyMtn4-015",1,"interspace",0,5,"POSE",2,1,3,1
"RkyMtn4-015",1,"interspace",0,5,"POSE",3,3,3,1
"RkyMtn4-015",1,"interspace",0,5,"POSE",2,1,3,1
"RkyMtn4-015",1,"interspace",0,5,"POSE",2,1,2,1
"RkyMtn4-015",1,"canopy",1,10,"MACA2",2,2,4,1
"RkyMtn4-015",1,"canopy",0.5,10,"PSSP6",5,3,15,1
"RkyMtn4-015",1,"canopy",0.5,10,"PSSP6",2,1,16,1
"RkyMtn4-015",1,"interspace",1,10,"PSSP6",1,1,13,1
"RkyMtn4-015",1,"canopy",1,15,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",1,"interspace",0,15,"POSE",3,3,3,1
"RkyMtn4-015",1,"interspace",1,15,"POSE",1,1,4,1
"RkyMtn4-015",1,"interspace",0,15,"POSE",2,1,3,1
"RkyMtn4-015",1,"canopy",1,20,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",1,"interspace",0.5,20,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",1,"canopy",1,25,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",1,"interspace",0.5,25,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",2,"canopy",1,5,"PSSP6",4,2,9,1
"RkyMtn4-015",2,"interspace",0,5,"PSSP6",1,1,8,1
"RkyMtn4-015",2,"interspace",0,5,"PSSP6",1,1,13,1
"RkyMtn4-015",2,"interspace",0,5,"PSSP6",3,2,5,1
"RkyMtn4-015",2,"canopy",0.5,10,"POSE",2,2,3,1
"RkyMtn4-015",2,"canopy",0.5,10,"POSE",1,1,3,1
"RkyMtn4-015",2,"canopy",0.5,10,"PSSP6",1,1,8,1
"RkyMtn4-015",2,"canopy",0.5,10,"PSSP6",2,1,4,1
"RkyMtn4-015",2,"canopy",0.5,10,"POSE",2,2,6,1
"RkyMtn4-015",2,"canopy",0.5,10,"POSE",1,1,5,1
"RkyMtn4-015",2,"canopy",0.5,10,"POSE",3,3,10,1
"RkyMtn4-015",2,"interspace",0,10,"PSSP6",1,1,2,1
"RkyMtn4-015",2,"interspace",0,10,"PSSP6",1,1,2,1
"RkyMtn4-015",2,"interspace",0,10,"POSE",1,1,3,1
"RkyMtn4-015",2,"interspace",0,10,"POSE",1,1,2,1
"RkyMtn4-015",2,"canopy",1,15,"PSSP6",4,3,20,1
"RkyMtn4-015",2,"canopy",1,15,"POSE",2,1,7,1
"RkyMtn4-015",2,"interspace",0,15,"PSSP6",1,1,3,1
"RkyMtn4-015",2,"interspace",0,15,"PSSP6",1,1,4,1
"RkyMtn4-015",2,"interspace",0,15,"PSSP6",2,1,3,1
"RkyMtn4-015",2,"interspace",0,15,"PSSP6",1,1,4,1
"RkyMtn4-015",2,"interspace",0,15,"POSE",2,2,2,1
"RkyMtn4-015",2,"interspace",0,15,"POSE",3,3,3,1
"RkyMtn4-015",2,"canopy",1,20,"PSSP6",3,4,22,1
"RkyMtn4-015",2,"canopy",1,20,"POSE",3,2,5,1
"RkyMtn4-015",2,"canopy",1,20,"POSE",4,3,3,1
"RkyMtn4-015",2,"canopy",1,20,"POSE",1,1,3,1
"RkyMtn4-015",2,"canopy",1,20,"POSE",3,2,5,1
"RkyMtn4-015",2,"canopy",0.5,20,"PHHO",6,5,3,1
"RkyMtn4-015",2,"canopy",0,20,"PHHO",9,5,2,1
"RkyMtn4-015",2,"canopy",0,20,"POSE",2,2,2,1
"RkyMtn4-015",2,"canopy",1,20,"PSSP6",3,2,7,1
"RkyMtn4-015",2,"canopy",1,20,"POSE",5,3,4,1
"RkyMtn4-015",2,"interspace",0,20,"POSE",1,1,2,1
"RkyMtn4-015",2,"canopy",1,25,"PSSP6",1,2,13,1
"RkyMtn4-015",2,"interspace",1,25,"PSSP6",3,2,24,1
"RkyMtn4-015",2,"interspace",1,25,"POSE",3,2,5,1
"RkyMtn4-015",2,"interspace",0,25,"POSE",4,2,4,1
"RkyMtn4-015",3,"canopy",1,5,"POSE",2,2,5,1
"RkyMtn4-015",3,"interspace",0,5,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",3,"canopy",0.5,10,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",3,"interspace",0.5,10,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",3,"canopy",1,15,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",3,"interspace",0,15,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-015",3,"canopy",0,20,"POSE",4,2,3,1
"RkyMtn4-015",3,"canopy",0.5,20,"POSE",7,3,7,1
"RkyMtn4-015",3,"canopy",0,20,"POSE",1,1,2,1
"RkyMtn4-015",3,"canopy",0.5,20,"POSE",3,2,3,1
"RkyMtn4-015",3,"canopy",0,20,"POSE",2,2,2,1
"RkyMtn4-015",3,"interspace",0,20,"POSE",2,2,3,1
"RkyMtn4-015",3,"interspace",0,20,"POSE",1,1,2,1
"RkyMtn4-015",3,"canopy",1,25,"POSE",2,1,3,1
"RkyMtn4-015",3,"canopy",0,25,"PSSP6",1,2,6,1
"RkyMtn4-015",3,"interspace",0,25,"NO PLANTS",NA,NA,NA,0
"RkyMtn4-017",1,"canopy",1,5,"PSSP6",2,1,17,1
"RkyMtn4-017",1,"canopy",0.5,5,"PHLO2",5,2,8,1
"RkyMtn4-017",1,"canopy",1,5,"POSE",1,1,5,1
